time,year,month,t2m_c,vpd_kpa,rh_pct,wind_ms,sp_hpa,sst_c,precip
2021-03-01,2021,3,10.11272160370251,0.5444291052152598,59.554877062705295,1.8143752438957466,958.5774651981345,17.550033661478487,2.009988222584524
2021-04-01,2021,4,13.412491779650104,0.7073693509964565,57.04767960844941,1.9987775977986901,955.7415578003797,18.435498841875752,1.975602966824278
2021-05-01,2021,5,17.34470971370263,0.8304659234134739,60.49852457979873,1.9968905930474687,958.0839312105038,20.15724992408445,2.238950039431974
2021-06-01,2021,6,22.826723442212533,1.135407387748911,61.680813136746956,2.2781229144218296,956.3471418004564,22.661010595950437,2.6439500214400122
2021-07-01,2021,7,24.031986839609836,1.0824556110430488,65.89893274972827,2.018162366572935,958.072138122265,24.643243209962794,2.9208142634747056
2021-08-01,2021,8,23.96838550107508,1.0422292557769313,65.91368912433373,2.021187587093318,957.1504337691267,25.94611642648499,2.789024660318349
2021-09-01,2021,9,21.273873520625628,0.9682467166045312,63.010754229670276,1.4656815609177427,956.6042436768912,25.465111194315536,2.558873185147585
2021-10-01,2021,10,16.707565181175603,0.6905414128137018,66.03252299372632,1.3017805183434952,956.0294952001965,23.99041753175008,2.7079317112455206
2021-11-01,2021,11,10.989052993031668,0.5358934772760635,63.53041064194745,2.0793797492648007,959.2505326615064,21.630016338161123,1.8630983355075652
2021-12-01,2021,12,8.215361302076325,0.42031536620866095,68.03456307564001,1.9835540153903966,955.7856845914006,19.990339694383795,2.2030146615684374
2022-01-01,2022,1,3.879057911114387,0.3650041932579163,64.94037878658787,1.81381835063326,959.4765663156502,18.608032346611882,2.019125959588778
2022-02-01,2022,2,5.160207115740668,0.4076372726484235,62.150031560218615,1.9052963643379222,960.9634576579908,17.71570154634677,1.9127136171910317
2022-03-01,2022,3,9.69289773973434,0.554524672159447,59.551516192110434,2.0820410507987184,957.2673898707008,17.957590774006245,2.1748354558454968
2022-04-01,2022,4,13.046838486748575,0.7071071388236884,58.373526003093,2.2196770693576804,955.7926869794561,18.697671700929156,2.343952915324278
